FormPage,FormReferenceNumber,XPath
1,157,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/EXTERIOR_FEATURE[@_Type='WindowStormSash']/@_Description
1,158,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/EXTERIOR_FEATURE[@_Type='WindowScreens']/@_Description
1,159,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/INTERIOR_FEATURE[@_Type='Floors']/@_ConditionDescription
1,160,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/INTERIOR_FEATURE[@_Type='Walls']/@_ConditionDescription
1,161,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/INTERIOR_FEATURE[@_Type='TrimAndFinish']/@_ConditionDescription
1,162,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/INTERIOR_FEATURE[@_Type='BathroomFloors']/@_ConditionDescription
1,163,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/INTERIOR_FEATURE[@_Type='BathroomWainscot']/@_ConditionDescription
1,164,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/ATTIC/@_ExistsIndicator
1,165,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/ATTIC/ATTIC_FEATURE[@_Type='DropStair']/@_ExistsIndicator
1,166,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/ATTIC/ATTIC_FEATURE[@_Type='Stairs']/@_ExistsIndicator
1,167,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/ATTIC/ATTIC_FEATURE[@_Type='Floor']/@_ExistsIndicator
1,168,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/ATTIC/ATTIC_FEATURE[@_Type='Scuttle']/@_ExistsIndicator
1,169,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/ATTIC/ATTIC_FEATURE[@_Type='Finished']/@_ExistsIndicator
1,170,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/ATTIC/ATTIC_FEATURE[@_Type='Heated']/@_ExistsIndicator
1,171,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/HEATING[@_Type='ForcedWarmAir']
1,172,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/HEATING[@_Type='HotWaterBaseboard']
1,173,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/HEATING[@_Type='Radiant']
1,174,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/HEATING[@_Type='Other']
1,175,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/HEATING[@_Type='Other']/@_TypeOtherDescription
1,176,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/HEATING/@_FuelDescription
1,177,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/COOLING/@_CentralizedIndicator
1,178,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/COOLING/@_IndividualIndicator
1,179,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/COOLING/@_OtherIndicator
1,180,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/COOLING/@_UnitDescription
1,181,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Fireplace']/@_ExistsIndicator
1,182,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Fireplace']/@_Count
1,183,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Patio']/@_ExistsIndicator
1,184,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Patio']/@_DetailedDescription
1,185,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Pool']/@_ExistsIndicator
1,186,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Pool']/@_DetailedDescription
1,187,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='WoodStove']/@_ExistsIndicator
1,188,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='WoodStove']/@_Count
1,189,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Fence']/@_ExistsIndicator
1,190,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Fence']/@_DetailedDescription
1,191,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Porch']/@_ExistsIndicator
1,192,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Porch']/@_DetailedDescription
1,193,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Other']/@_ExistsIndicator
1,194,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/AMENITY[@_Type='Other']/@_TypeOtherDescription
1,195,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE/@_ExistsIndicator
1,196,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE/CAR_STORAGE_LOCATION[@_Type='Driveway']/@_ExistsIndicator
1,197,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE/CAR_STORAGE_LOCATION[@_Type='Driveway']/@ParkingSpacesCount
1,198,/VALUATION_RESPONSE/PROPERTY/SITE/SITE_FEATURE[@_Type='Driveway']/@_Comment
1,199,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE/CAR_STORAGE_LOCATION[@_Type='Garage']/@_ExistsIndicator
1,200,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE/CAR_STORAGE_LOCATION[@_Type='Garage']/@ParkingSpacesCount
1,201,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE/CAR_STORAGE_LOCATION[@_Type='Carport']/@_ExistsIndicator
1,202,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE/CAR_STORAGE_LOCATION[@_Type='Carport']/@ParkingSpacesCount
1,203,VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE[@_AttachmentType='Attached']
1,204,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE[@_AttachmentType='Detached']
1,205,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CAR_STORAGE[@_AttachmentType='BuiltIn']
1,206,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/KITCHEN_EQUIPMENT[@_Type='Refrigerator']/@_ExistsIndicator
1,207,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/KITCHEN_EQUIPMENT[@_Type='RangeOven']/@_ExistsIndicator
1,208,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/KITCHEN_EQUIPMENT[@_Type='Dishwasher']/@_ExistsIndicator
1,209,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/KITCHEN_EQUIPMENT[@_Type='Disposal']/@_ExistsIndicator
1,210,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/KITCHEN_EQUIPMENT[@_Type='Microwave']/@_ExistsIndicator
1,211,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/KITCHEN_EQUIPMENT[@_Type='WasherDryer']/@_ExistsIndicator
1,212,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/KITCHEN_EQUIPMENT[@_Type='Other']/@_ExistsIndicator
1,213,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/KITCHEN_EQUIPMENT[@_Type='Other']/@_TypeOtherDescription
1,214,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/@TotalRoomCount
1,215,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/@TotalBedroomCount
1,216,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/@TotalBathroomCount
1,217,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/@GrossLivingAreaSquareFeetCount
1,218,/VALUATION_RESPONSE/PROPERTY/PROPERTY_ANALYSIS[@_Type='AdditionalFeatures']/@_Comment
1,e-9,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEOverallConditionType
1,e-10,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/OVERALL_CONDITION_RATING_EXTENSION/OVERALL_CONDITION_RATING_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/OVERALL_CONDITION_RATING_EXTENSION_SECTION_DATA/OVERALL_CONDITION_RATING/@GSEUpdateLastFifteenYearIndicator
1,e-11,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CONDITION_DETAIL_EXTENSION/CONDITION_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/CONDITION_DETAIL_EXTENSION_SECTION_DATA/CONDITION_DETAIL[@_SequenceIdentifier='1..2']/@GSEImprovementAreaType
1,e-12,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CONDITION_DETAIL_EXTENSION/CONDITION_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/CONDITION_DETAIL_EXTENSION_SECTION_DATA/CONDITION_DETAIL[@_SequenceIdentifier='1..2']/@GSEImprovementDescriptionType
1,e-13,/VALUATION_RESPONSE/PROPERTY/STRUCTURE/CONDITION_DETAIL_EXTENSION/CONDITION_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/CONDITION_DETAIL_EXTENSION_SECTION_DATA/CONDITION_DETAIL[@_SequenceIdentifier='1..2']/@GSEEstimateYearOfImprovementType
1,219,/VALUATION_RESPONSE/PROPERTY/PROPERTY_ANALYSIS[@_Type='PropertyCondition']/@_Comment
1,220,/VALUATION_RESPONSE/PROPERTY/PROPERTY_ANALYSIS[@_Type='PhysicalDeficiency' and @_ExistsIndicator='Y']
1,221,/VALUATION_RESPONSE/PROPERTY/PROPERTY_ANALYSIS[@_Type='PhysicalDeficiency' and @_ExistsIndicator='N']
1,222,/VALUATION_RESPONSE/PROPERTY/PROPERTY_ANALYSIS[@_Type='PhysicalDeficiency']/@_Comment
1,223,/VALUATION_RESPONSE/PROPERTY/PROPERTY_ANALYSIS[@_Type='ConformsToNeighborhood' and @_ExistsIndicator='Y']
1,224,/VALUATION_RESPONSE/PROPERTY/PROPERTY_ANALYSIS[@_Type='ConformsToNeighborhood' and @_ExistsIndicator='N']
1,225,/VALUATION_RESPONSE/PROPERTY/PROPERTY_ANALYSIS[@_Type='ConformsToNeighborhood']/@_Comment
2,2,/VALUATION_RESPONSE/REPORT/@_TitleDescription
2,3,/VALUATION_RESPONSE/REPORT/@AppraiserFileIdentifier
2,4,/VALUATION_RESPONSE/REPORT/@AppraiserAdditionalFileIdentifierName
2,4a,/VALUATION_RESPONSE/REPORT/@AppraiserAdditionalFileIdentifier
2,5,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@ComparableListingsResearchedCount
2,6,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@ComparableListingsPriceRangeLowAmount
2,7,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@ComparableListingsPriceRangeHighAmount
2,8,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@ComparableSalesResearchedCount
2,9,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@ComparableSalesPriceRangeLowAmount
2,10,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@ComparableSalesPriceRangeHighAmount
2,11,/VALUATION_RESPONSE/PROPERTY/@_StreetAddress
2,12a,/VALUATION_RESPONSE/PROPERTY/@_City
2,12b,/VALUATION_RESPONSE/PROPERTY/@_State
2,12c,/VALUATION_RESPONSE/PROPERTY/@_PostalCode
2,13,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/@PropertySalesAmount
2,14,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/@SalesPricePerGrossLivingAreaAmount
2,e-14,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_LOCATION_OVERALL_RATING_EXTENSION/COMPARISON_LOCATION_OVERALL_RATING_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_LOCATION_OVERALL_RATING_EXTENSION_SECTION_DATA/COMPARISON_LOCATION_OVERALL_RATING/@GSEOverallLocationRatingType
2,e-15,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_LOCATION_DETAIL_EXTENSION/COMPARISON_LOCATION_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_LOCATION_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_LOCATION_DETAIL[@_SequenceIdentifier='1..2']/@GSELocationType
2,e-16,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_LOCATION_DETAIL_EXTENSION/COMPARISON_LOCATION_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_LOCATION_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_LOCATION_DETAIL[@GSELocationType='Other']/@GSELocationTypeOtherDescription
2,21,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='PropertyRights']/@_Description
2,22,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='SiteArea']/@_Description
2,e-5,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_VIEW_OVERALL_RATING_EXTENSION/COMPARISON_VIEW_OVERALL_RATING_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_VIEW_OVERALL_RATING_EXTENSION_SECTION_DATA/COMPARISON_VIEW_OVERALL_RATING/@GSEViewOverallRatingType
2,e-6,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_VIEW_DETAIL_EXTENSION/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_VIEW_DETAIL[@_SequenceIdentifier='1..2']/@GSEViewType
2,e-7,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_VIEW_DETAIL_EXTENSION/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_VIEW_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_VIEW_DETAIL[@GSEViewType='Other']/@GSEViewTypeOtherDescription
2,24,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='DesignStyle']/@_Description
2,25,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEQualityOfConstructionRatingType
2,e-17,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEAgeEstimationIndicator
2,26,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='Age']/@_Description
2,27,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEOverallConditionType
2,28,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/ROOM_ADJUSTMENT/@TotalRoomCount
2,29,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/ROOM_ADJUSTMENT/@TotalBedroomCount
2,30,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/ROOM_ADJUSTMENT/@TotalBathroomCount
2,31,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='GrossLivingArea']/@_Description
2,e-18,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeTotalSquareFeetNumber
2,e-19,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeFinishSquareFeetNumber
2,e-20,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBasementExitType
2,e-21,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeRecreationRoomCount
2,e-22,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeBedroomRoomCount
2,e-23,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeBathroomRoomCount
2,e-24,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORMAPPRAISALDATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeOtherRoomCount
2,34,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='FunctionalUtility']/@_Description
2,35,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='HeatingCooling']/@_Description
2,36,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='EnergyEfficient']/@_Description
2,37,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='CarStorage']/@_Description
2,38,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='PorchDeck']/@_Description
2,39,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/SALE_PRICE_ADJUSTMENT[@_Type='Other'][1]/@_TypeOtherDescription
